index,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,FLAG_OWN_CAR_No,FLAG_OWN_CAR_Yes,FLAG_OWN_REALTY_No,FLAG_OWN_REALTY_Yes,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special
58724,168074,0,Cash loans,Y,Y,1,180000.0,436032.0,29268.0,360000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
115446,233878,0,Cash loans,N,N,0,85500.0,808650.0,26217.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
228814,365031,0,Cash loans,Y,N,0,157500.0,450000.0,27324.0,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
270983,414137,0,Cash loans,N,Y,0,225000.0,932643.0,27400.5,778500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
157214,282237,0,Cash loans,N,Y,0,157500.0,1056447.0,31018.5,922500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
98742,214652,0,Cash loans,N,Y,0,135000.0,343800.0,16852.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
80204,192980,0,Cash loans,N,Y,0,54000.0,348264.0,27643.5,315000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
284210,429145,0,Cash loans,N,N,0,135000.0,277969.5,16087.5,229500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
240162,378150,0,Revolving loans,N,Y,0,184500.0,450000.0,22500.0,450000.0,Higher education,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
212266,345984,0,Cash loans,N,Y,0,162000.0,553500.0,17851.5,553500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295065,441840,0,Cash loans,Y,N,0,180000.0,1288350.0,37800.0,1125000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
247533,386437,0,Cash loans,Y,Y,3,67500.0,254700.0,17149.5,225000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
60840,170554,0,Cash loans,N,Y,0,202500.0,976711.5,65664.0,873000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
197909,329460,0,Cash loans,N,Y,0,202500.0,785398.5,33403.5,702000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
268848,411556,0,Cash loans,Y,N,0,90000.0,450000.0,21109.5,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
232512,369309,0,Cash loans,N,Y,1,675000.0,1262146.5,50184.0,1161000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
228228,364353,0,Cash loans,Y,Y,2,67500.0,1078200.0,31653.0,900000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
82260,195394,0,Cash loans,N,Y,0,112500.0,343800.0,16155.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
132672,253881,0,Cash loans,Y,Y,0,135000.0,1143639.0,34803.0,868500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
107671,224911,0,Cash loans,N,N,2,225000.0,1080000.0,45756.0,1080000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
240534,378565,0,Cash loans,N,N,0,193500.0,545040.0,28350.0,450000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
203660,336110,0,Cash loans,N,N,0,112500.0,380533.5,14229.0,328500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
140063,262412,0,Cash loans,N,Y,0,135000.0,808650.0,26217.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
290409,436446,0,Cash loans,N,Y,0,67500.0,254700.0,24939.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
135530,257193,0,Revolving loans,N,N,0,157500.0,270000.0,13500.0,270000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
174976,302768,0,Cash loans,N,Y,0,189000.0,1024290.0,30078.0,855000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224195,359668,0,Cash loans,N,Y,0,270000.0,1078200.0,31653.0,900000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
269417,412226,0,Cash loans,N,N,1,202500.0,679500.0,28917.0,679500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
63917,174118,0,Cash loans,N,Y,0,108000.0,101880.0,11623.5,90000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
247911,386874,0,Cash loans,Y,Y,2,324000.0,520479.0,47866.5,445500.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
275969,419779,0,Cash loans,N,Y,0,157500.0,755190.0,36459.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
71336,182729,0,Cash loans,N,Y,0,135000.0,459000.0,14935.5,459000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
296785,443846,0,Cash loans,Y,Y,1,180000.0,592560.0,26230.5,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
241812,379974,0,Cash loans,N,N,0,67500.0,454500.0,21865.5,454500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
176118,304078,0,Cash loans,Y,Y,0,202500.0,334152.0,18256.5,270000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
127961,248413,0,Cash loans,N,Y,2,144000.0,1546051.5,42516.0,1210500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
116362,234937,0,Cash loans,N,Y,0,49500.0,255960.0,12577.5,202500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
242737,380988,0,Cash loans,Y,Y,0,175500.0,281938.5,24327.0,252000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
173536,301102,0,Cash loans,N,Y,0,90000.0,215640.0,19908.0,180000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
216754,351149,0,Cash loans,N,Y,0,90000.0,619965.0,18256.5,517500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
173316,300841,0,Cash loans,N,N,0,180000.0,728460.0,44563.5,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33837,139207,0,Cash loans,N,Y,1,99000.0,101880.0,10696.5,90000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176328,304316,0,Cash loans,Y,Y,0,202500.0,508495.5,24592.5,454500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
247578,386483,0,Cash loans,N,Y,0,148500.0,675000.0,28728.0,675000.0,Lower secondary,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
44578,151643,0,Cash loans,N,N,0,90000.0,268659.0,28503.0,243000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4243,104965,0,Cash loans,N,Y,0,216000.0,542133.0,22918.5,468000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
88656,202936,0,Cash loans,N,N,0,135000.0,101880.0,12217.5,90000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
180549,309243,0,Cash loans,N,N,0,76500.0,571446.0,15201.0,477000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
47991,155583,0,Cash loans,N,N,0,85050.0,148365.0,9805.5,135000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15181,117726,0,Cash loans,Y,N,1,337500.0,971280.0,90009.0,900000.0,Higher education,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
271870,415202,0,Cash loans,N,N,0,157500.0,900000.0,45954.0,900000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
162573,288468,0,Cash loans,Y,Y,2,90000.0,425133.0,20808.0,351000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
174110,301768,0,Cash loans,N,N,2,76500.0,225000.0,16002.0,225000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
173217,300731,0,Cash loans,Y,N,0,315000.0,450000.0,21888.0,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
118523,237442,0,Cash loans,N,Y,1,112500.0,450000.0,35685.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
220037,354908,0,Cash loans,Y,Y,1,135000.0,443088.0,24165.0,382500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
286437,431742,0,Cash loans,N,N,0,157500.0,263686.5,24529.5,238500.0,Lower secondary,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
191209,321705,0,Cash loans,N,N,2,157500.0,1129500.0,44923.5,1129500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
285118,430208,0,Cash loans,N,N,0,225000.0,225000.0,11430.0,225000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
85373,199056,0,Cash loans,N,Y,1,225000.0,862560.0,23850.0,720000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
297779,444988,0,Cash loans,N,N,0,247500.0,884844.0,49405.5,810000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
134035,255450,0,Cash loans,N,N,1,72000.0,225000.0,17905.5,225000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
188762,318844,0,Cash loans,Y,Y,1,94500.0,540000.0,26109.0,540000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
99786,215841,0,Cash loans,N,N,0,148500.0,254700.0,24939.0,225000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
79097,191689,0,Cash loans,N,Y,0,270000.0,481495.5,34240.5,454500.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
272495,415916,0,Cash loans,N,N,0,67500.0,324000.0,11767.5,324000.0,Lower secondary,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
87719,201822,0,Revolving loans,Y,Y,0,171000.0,225000.0,11250.0,225000.0,Secondary / secondary special,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
118164,237019,0,Cash loans,Y,Y,1,270000.0,521280.0,26743.5,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18244,121282,0,Revolving loans,N,N,0,675000.0,1350000.0,67500.0,1350000.0,Higher education,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
196737,328112,0,Cash loans,N,Y,2,225000.0,1249128.0,52924.5,1071000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
301990,449868,0,Cash loans,Y,N,0,121500.0,508495.5,21541.5,454500.0,Lower secondary,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
88696,202983,0,Cash loans,N,Y,0,126000.0,263686.5,28107.0,238500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2377,102781,0,Cash loans,N,Y,2,135000.0,327024.0,18904.5,270000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
182183,311161,0,Cash loans,Y,Y,2,58500.0,101880.0,10206.0,90000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30904,135875,0,Cash loans,N,N,0,67500.0,225000.0,13896.0,225000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
212778,346576,0,Cash loans,Y,N,1,112500.0,436032.0,13347.0,360000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
185920,315529,0,Cash loans,N,Y,0,270000.0,781920.0,28215.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
144319,267337,0,Cash loans,N,Y,1,225000.0,728460.0,46683.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2817,103289,0,Cash loans,N,Y,0,225000.0,454500.0,23206.5,454500.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
143956,266919,0,Cash loans,Y,Y,2,81000.0,679671.0,27085.5,607500.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
292627,438999,0,Cash loans,N,N,1,675000.0,640080.0,31131.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
61945,171845,0,Cash loans,N,N,0,112500.0,143910.0,14364.0,135000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
60427,170060,0,Cash loans,N,Y,0,157500.0,1125000.0,29808.0,1125000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
277828,421882,0,Cash loans,N,N,1,157500.0,398160.0,10948.5,315000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
19068,122240,0,Cash loans,Y,Y,0,112500.0,481176.0,26230.5,360000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
34952,140499,0,Cash loans,N,N,0,135000.0,506889.0,24781.5,418500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
125398,245419,0,Cash loans,Y,Y,2,135000.0,1113840.0,57001.5,900000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
229336,365626,0,Cash loans,N,Y,1,126000.0,269550.0,11871.0,225000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
268174,410740,0,Cash loans,N,N,1,225000.0,946764.0,37678.5,765000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
226872,362787,0,Cash loans,N,Y,0,112500.0,270000.0,13914.0,270000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
85273,198936,0,Cash loans,N,Y,1,157500.0,497520.0,53712.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
181376,310219,0,Cash loans,Y,N,0,112500.0,1077061.5,31621.5,940500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
119122,238124,0,Cash loans,N,N,1,67500.0,1288350.0,37800.0,1125000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
92012,206851,0,Cash loans,N,Y,0,175500.0,543037.5,34834.5,463500.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
272686,416112,0,Cash loans,N,N,0,135000.0,679500.0,66195.0,679500.0,Incomplete higher,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
168337,295127,0,Cash loans,N,Y,0,81000.0,454500.0,18022.5,454500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
141892,264520,0,Cash loans,N,N,0,45000.0,314100.0,16033.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29696,134476,0,Cash loans,N,Y,0,157500.0,1258650.0,53325.0,1125000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
112962,231019,0,Cash loans,Y,N,0,157500.0,573408.0,30681.0,495000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
240990,379033,0,Cash loans,N,N,0,72000.0,755190.0,36328.5,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
264520,406342,0,Cash loans,Y,Y,0,117000.0,1129500.0,44919.0,1129500.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33240,138512,0,Revolving loans,Y,Y,0,157500.0,270000.0,13500.0,270000.0,Secondary / secondary special,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
61764,171631,0,Cash loans,N,Y,0,90000.0,143910.0,14017.5,135000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2014,102361,0,Cash loans,N,N,0,112500.0,539100.0,29376.0,450000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
206989,339918,0,Cash loans,N,Y,1,99000.0,450000.0,23562.0,450000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
179115,307559,0,Cash loans,N,N,0,153000.0,900000.0,29164.5,900000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
164456,290642,0,Cash loans,N,N,0,90000.0,905688.0,24021.0,756000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
212694,346485,0,Cash loans,N,Y,1,270000.0,503266.5,52978.5,463500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
281300,425880,0,Cash loans,N,Y,0,225000.0,493497.0,48811.5,454500.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
61823,171699,0,Cash loans,N,Y,0,135000.0,1056447.0,31018.5,922500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292648,439024,0,Cash loans,N,Y,0,81000.0,269550.0,18891.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
67176,177908,0,Cash loans,Y,Y,0,171000.0,760225.5,32337.0,679500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
131802,252860,0,Cash loans,Y,N,0,157500.0,942300.0,30528.0,675000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
261524,402722,0,Cash loans,N,Y,0,112500.0,675000.0,34596.0,675000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
108693,226070,0,Revolving loans,N,Y,2,112500.0,180000.0,9000.0,180000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
204756,337368,0,Revolving loans,Y,N,0,135000.0,382500.0,19125.0,382500.0,Secondary / secondary special,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
161437,287153,0,Cash loans,Y,Y,0,675000.0,497520.0,49338.0,450000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
138360,260440,0,Revolving loans,N,Y,0,135000.0,180000.0,9000.0,180000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36824,142647,0,Cash loans,Y,Y,0,99000.0,886176.0,34488.0,765000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
251330,390810,0,Cash loans,N,Y,0,135000.0,225000.0,22383.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
196353,327670,0,Cash loans,Y,Y,0,225000.0,253737.0,27454.5,229500.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5370,106282,0,Cash loans,N,N,1,135000.0,1476000.0,40590.0,1476000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
216337,350668,0,Cash loans,N,N,0,270000.0,337923.0,22131.0,279000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49178,156935,0,Revolving loans,Y,Y,1,90000.0,202500.0,10125.0,202500.0,Higher education,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31182,136183,0,Cash loans,N,Y,0,112500.0,808650.0,26086.5,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
148477,272156,0,Cash loans,Y,Y,0,180000.0,342000.0,15192.0,342000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
287093,432537,0,Cash loans,N,Y,2,180000.0,1288350.0,37800.0,1125000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9992,111625,0,Cash loans,Y,N,0,180000.0,781920.0,42417.0,675000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
201911,334049,0,Cash loans,Y,Y,1,126000.0,318528.0,23305.5,252000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
154141,278650,0,Cash loans,N,Y,1,247500.0,512410.5,32746.5,418500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32631,137820,0,Cash loans,Y,Y,0,225000.0,779688.0,31050.0,630000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
203769,336236,0,Cash loans,N,Y,0,54000.0,95940.0,9472.5,90000.0,Lower secondary,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
81168,194112,0,Cash loans,Y,Y,0,180000.0,640080.0,29970.0,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
205344,338025,0,Cash loans,Y,Y,1,225000.0,1037110.5,41260.5,954000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
80112,192871,0,Cash loans,N,Y,3,247500.0,675000.0,24930.0,675000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
184695,314083,0,Cash loans,N,N,0,225000.0,254700.0,14350.5,225000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
134289,255756,0,Cash loans,Y,N,0,157500.0,1035000.0,29659.5,1035000.0,Higher education,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48748,156454,0,Cash loans,N,N,1,157500.0,679500.0,27076.5,679500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
41311,147833,0,Cash loans,N,Y,0,90000.0,724500.0,32044.5,724500.0,Lower secondary,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58426,167725,0,Cash loans,N,Y,0,81000.0,135000.0,13351.5,135000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
223833,359249,0,Cash loans,N,Y,0,247500.0,1288350.0,37800.0,1125000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
220860,355851,0,Cash loans,N,N,0,67500.0,284400.0,16011.0,225000.0,Lower secondary,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
82754,195981,0,Cash loans,N,Y,0,90000.0,265851.0,10957.5,229500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
37252,143154,0,Cash loans,N,Y,0,47790.0,239476.5,18661.5,193500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
202478,334721,0,Cash loans,N,N,0,180000.0,562500.0,28719.0,562500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
